Dataname,Value,Time
current,2.04,2025-09-03 12:05:32.330934
power,240.5,2025-09-03 12:05:32.330934
voltage,121.11,2025-09-03 12:05:32.330934
filament_temp,124.4,2025-09-03 12:05:32.831161
bed_temp,54.3,2025-09-03 12:05:32.831161
current,2.04,2025-09-03 12:05:32.831161
power,240.5,2025-09-03 12:05:32.831161
voltage,121.11,2025-09-03 12:05:32.831161
filament_temp,124.4,2025-09-03 12:05:33.331370
bed_temp,54.3,2025-09-03 12:05:33.331370
current,2.04,2025-09-03 12:05:33.331370
power,240.5,2025-09-03 12:05:33.331370
voltage,121.11,2025-09-03 12:05:33.331370
filament_temp,132.0,2025-09-03 12:05:33.831589
bed_temp,55.1,2025-09-03 12:05:33.831589
current,2.04,2025-09-03 12:05:33.831589
power,240.5,2025-09-03 12:05:33.831589
voltage,121.11,2025-09-03 12:05:33.831589
filament_temp,132.0,2025-09-03 12:05:34.331787
bed_temp,55.1,2025-09-03 12:05:34.331787
current,2.04,2025-09-03 12:05:34.331787
power,240.5,2025-09-03 12:05:34.331787
voltage,121.11,2025-09-03 12:05:34.331787
filament_temp,132.0,2025-09-03 12:05:34.831974
bed_temp,55.1,2025-09-03 12:05:34.831974
current,2.04,2025-09-03 12:05:34.831974
power,240.5,2025-09-03 12:05:34.831974
voltage,121.11,2025-09-03 12:05:34.831974
filament_temp,132.0,2025-09-03 12:05:35.332183
bed_temp,55.1,2025-09-03 12:05:35.332183
current,2.04,2025-09-03 12:05:35.332183
power,240.5,2025-09-03 12:05:35.332183
voltage,121.11,2025-09-03 12:05:35.332183
filament_temp,139.4,2025-09-03 12:05:35.832415
bed_temp,55.3,2025-09-03 12:05:35.832415
current,2.04,2025-09-03 12:05:35.832415
power,240.5,2025-09-03 12:05:35.832415
voltage,121.11,2025-09-03 12:05:35.832415
filament_temp,139.4,2025-09-03 12:05:36.332624
bed_temp,55.3,2025-09-03 12:05:36.332624
current,2.04,2025-09-03 12:05:36.332624
power,240.5,2025-09-03 12:05:36.332624
voltage,121.11,2025-09-03 12:05:36.332624
filament_temp,139.4,2025-09-03 12:05:36.832832
bed_temp,55.3,2025-09-03 12:05:36.832832
current,2.04,2025-09-03 12:05:36.832832
power,240.5,2025-09-03 12:05:36.832832
voltage,121.11,2025-09-03 12:05:36.832832
filament_temp,139.4,2025-09-03 12:05:37.333038
bed_temp,55.3,2025-09-03 12:05:37.333038
current,2.04,2025-09-03 12:05:37.333038
power,240.5,2025-09-03 12:05:37.333038
voltage,121.11,2025-09-03 12:05:37.333038
filament_temp,147.7,2025-09-03 12:05:37.833260
bed_temp,55.4,2025-09-03 12:05:37.833260
current,2.04,2025-09-03 12:05:37.833260
power,240.5,2025-09-03 12:05:37.833260
voltage,121.11,2025-09-03 12:05:37.833260
filament_temp,147.7,2025-09-03 12:05:38.333446
bed_temp,55.4,2025-09-03 12:05:38.333446
current,2.04,2025-09-03 12:05:38.333446
power,240.5,2025-09-03 12:05:38.333446
voltage,121.11,2025-09-03 12:05:38.333446
filament_temp,147.7,2025-09-03 12:05:38.833674
bed_temp,55.4,2025-09-03 12:05:38.833674
current,2.04,2025-09-03 12:05:38.833674
power,240.5,2025-09-03 12:05:38.833674
voltage,121.11,2025-09-03 12:05:38.833674
filament_temp,147.7,2025-09-03 12:05:39.333900
bed_temp,55.4,2025-09-03 12:05:39.333900
current,2.04,2025-09-03 12:05:39.333900
