Dataname,Value,Time
filament_temp,18.4,2025-09-12 09:31:01.889889
bed_temp,23.1,2025-09-12 09:31:01.889889
current,1.94,2025-09-12 09:31:01.889889
power,222,2025-09-12 09:31:01.889889
voltage,122.04,2025-09-12 09:31:01.889889
filament_temp,18.7,2025-09-12 09:31:02.890195
bed_temp,24.1,2025-09-12 09:31:02.890195
current,1.94,2025-09-12 09:31:02.890195
power,222,2025-09-12 09:31:02.890195
voltage,122.04,2025-09-12 09:31:02.890195
filament_temp,18.7,2025-09-12 09:31:03.890480
bed_temp,24.1,2025-09-12 09:31:03.890480
current,1.94,2025-09-12 09:31:03.890480
power,222,2025-09-12 09:31:03.890480
voltage,122.04,2025-09-12 09:31:03.890480
filament_temp,18.8,2025-09-12 09:31:04.890801
bed_temp,23.5,2025-09-12 09:31:04.890801
current,1.94,2025-09-12 09:31:04.890801
power,222,2025-09-12 09:31:04.890801
voltage,122.04,2025-09-12 09:31:04.890801
filament_temp,18.8,2025-09-12 09:31:05.891110
bed_temp,23.5,2025-09-12 09:31:05.891110
current,1.94,2025-09-12 09:31:05.891110
power,222,2025-09-12 09:31:05.891110
voltage,122.04,2025-09-12 09:31:05.891110
filament_temp,18.8,2025-09-12 09:31:06.891416
bed_temp,25.0,2025-09-12 09:31:06.891416
current,1.94,2025-09-12 09:31:06.891416
power,222,2025-09-12 09:31:06.891416
voltage,122.04,2025-09-12 09:31:06.891416
filament_temp,18.8,2025-09-12 09:31:07.891700
bed_temp,25.0,2025-09-12 09:31:07.891700
current,1.94,2025-09-12 09:31:07.891700
power,222,2025-09-12 09:31:07.891700
voltage,122.04,2025-09-12 09:31:07.891700
filament_temp,19.3,2025-09-12 09:31:08.892028
bed_temp,24.7,2025-09-12 09:31:08.892028
current,1.94,2025-09-12 09:31:08.892028
power,222,2025-09-12 09:31:08.892028
voltage,122.04,2025-09-12 09:31:08.892028
filament_temp,19.3,2025-09-12 09:31:09.892365
bed_temp,24.7,2025-09-12 09:31:09.892365
current,1.94,2025-09-12 09:31:09.892365
power,222,2025-09-12 09:31:09.892365
voltage,122.04,2025-09-12 09:31:09.892365
filament_temp,19.3,2025-09-12 09:31:10.892654
bed_temp,24.4,2025-09-12 09:31:10.892654
current,1.94,2025-09-12 09:31:10.892654
power,222,2025-09-12 09:31:10.892654
voltage,122.04,2025-09-12 09:31:10.892654
filament_temp,19.3,2025-09-12 09:31:11.892956
bed_temp,24.4,2025-09-12 09:31:11.892956
current,1.94,2025-09-12 09:31:11.892956
power,222,2025-09-12 09:31:11.892956
voltage,122.04,2025-09-12 09:31:11.892956
filament_temp,18.7,2025-09-12 09:31:12.893264
bed_temp,25.4,2025-09-12 09:31:12.893264
current,1.94,2025-09-12 09:31:12.893264
power,222,2025-09-12 09:31:12.893264
voltage,122.04,2025-09-12 09:31:12.893264
filament_temp,18.7,2025-09-12 09:31:13.893556
bed_temp,25.4,2025-09-12 09:31:13.893556
current,1.94,2025-09-12 09:31:13.893556
power,222,2025-09-12 09:31:13.893556
voltage,122.04,2025-09-12 09:31:13.893556
filament_temp,18.9,2025-09-12 09:31:14.893859
bed_temp,25.6,2025-09-12 09:31:14.893859
current,1.94,2025-09-12 09:31:14.893859
power,222,2025-09-12 09:31:14.893859
voltage,122.04,2025-09-12 09:31:14.893859
filament_temp,18.9,2025-09-12 09:31:15.894168
bed_temp,25.6,2025-09-12 09:31:15.894168
current,1.94,2025-09-12 09:31:15.894168
power,222,2025-09-12 09:31:15.894168
voltage,122.04,2025-09-12 09:31:15.894168
filament_temp,19.6,2025-09-12 09:31:16.894492
bed_temp,27.5,2025-09-12 09:31:16.894492
current,1.94,2025-09-12 09:31:16.894492
power,222,2025-09-12 09:31:16.894492
voltage,122.04,2025-09-12 09:31:16.894492
filament_temp,19.6,2025-09-12 09:31:17.894775
