Dataname,Value,Time
current,0.07,2025-09-10 15:08:43.229338
power,2.4,2025-09-10 15:08:43.229338
voltage,121.84,2025-09-10 15:08:43.229338
filament_temp,27.1,2025-09-10 15:08:43.729569
bed_temp,34.9,2025-09-10 15:08:43.729569
current,0.07,2025-09-10 15:08:43.729569
power,2.4,2025-09-10 15:08:43.729569
voltage,121.84,2025-09-10 15:08:43.729569
filament_temp,27.1,2025-09-10 15:08:44.229790
bed_temp,34.9,2025-09-10 15:08:44.229790
current,0.07,2025-09-10 15:08:44.229790
power,2.4,2025-09-10 15:08:44.229790
voltage,121.84,2025-09-10 15:08:44.229790
filament_temp,27.1,2025-09-10 15:08:44.730015
bed_temp,34.9,2025-09-10 15:08:44.730015
current,0.07,2025-09-10 15:08:44.730015
power,2.4,2025-09-10 15:08:44.730015
voltage,121.84,2025-09-10 15:08:44.730015
filament_temp,27.1,2025-09-10 15:08:45.230261
bed_temp,34.9,2025-09-10 15:08:45.230261
current,0.07,2025-09-10 15:08:45.230261
power,2.4,2025-09-10 15:08:45.230261
voltage,121.84,2025-09-10 15:08:45.230261
filament_temp,27.1,2025-09-10 15:08:45.730471
bed_temp,34.9,2025-09-10 15:08:45.730471
current,0.07,2025-09-10 15:08:45.730471
power,2.4,2025-09-10 15:08:45.730471
voltage,121.84,2025-09-10 15:08:45.730471
filament_temp,27.1,2025-09-10 15:08:46.230711
bed_temp,34.9,2025-09-10 15:08:46.230711
current,0.07,2025-09-10 15:08:46.230711
power,2.4,2025-09-10 15:08:46.230711
voltage,121.84,2025-09-10 15:08:46.230711
filament_temp,27.1,2025-09-10 15:08:46.730921
bed_temp,34.9,2025-09-10 15:08:46.730921
current,0.07,2025-09-10 15:08:46.730921
power,2.4,2025-09-10 15:08:46.730921
voltage,121.84,2025-09-10 15:08:46.730921
filament_temp,27.1,2025-09-10 15:08:47.231135
bed_temp,34.9,2025-09-10 15:08:47.231135
current,0.07,2025-09-10 15:08:47.231135
power,2.4,2025-09-10 15:08:47.231135
voltage,121.84,2025-09-10 15:08:47.231135
filament_temp,27.1,2025-09-10 15:08:47.731345
bed_temp,34.9,2025-09-10 15:08:47.731345
current,0.07,2025-09-10 15:08:47.731345
power,2.4,2025-09-10 15:08:47.731345
