Dataname,Value,Time
power,66.7,2025-09-09 11:31:27.261223
voltage,120.52,2025-09-09 11:31:27.261223
filament_temp,144.7,2025-09-09 11:31:27.761488
bed_temp,55.7,2025-09-09 11:31:27.761488
current,0.57,2025-09-09 11:31:27.761488
power,66.7,2025-09-09 11:31:27.761488
voltage,120.52,2025-09-09 11:31:27.761488
filament_temp,144.7,2025-09-09 11:31:28.261742
bed_temp,55.7,2025-09-09 11:31:28.261742
current,0.57,2025-09-09 11:31:28.261742
power,66.7,2025-09-09 11:31:28.261742
voltage,120.52,2025-09-09 11:31:28.261742
filament_temp,144.7,2025-09-09 11:31:28.761996
bed_temp,55.7,2025-09-09 11:31:28.761996
current,0.57,2025-09-09 11:31:28.761996
power,66.7,2025-09-09 11:31:28.761996
voltage,120.52,2025-09-09 11:31:28.761996
filament_temp,144.7,2025-09-09 11:31:29.262242
bed_temp,55.7,2025-09-09 11:31:29.262242
current,0.57,2025-09-09 11:31:29.262242
power,238.2,2025-09-09 11:31:29.262242
voltage,120.52,2025-09-09 11:31:29.262242
filament_temp,144.7,2025-09-09 11:31:29.762489
bed_temp,55.7,2025-09-09 11:31:29.762489
current,2,2025-09-09 11:31:29.762489
power,238.2,2025-09-09 11:31:29.762489
voltage,120.52,2025-09-09 11:31:29.762489
filament_temp,144.7,2025-09-09 11:31:30.262740
bed_temp,55.7,2025-09-09 11:31:30.262740
current,2,2025-09-09 11:31:30.262740
power,238.2,2025-09-09 11:31:30.262740
voltage,120.52,2025-09-09 11:31:30.262740
filament_temp,145.0,2025-09-09 11:31:30.762968
bed_temp,55.4,2025-09-09 11:31:30.762968
current,2,2025-09-09 11:31:30.762968
power,238.2,2025-09-09 11:31:30.762968
voltage,120.52,2025-09-09 11:31:30.762968
filament_temp,145.0,2025-09-09 11:31:31.263231
bed_temp,55.4,2025-09-09 11:31:31.263231
current,2,2025-09-09 11:31:31.263231
power,238.2,2025-09-09 11:31:31.263231
voltage,120.52,2025-09-09 11:31:31.263231
filament_temp,145.0,2025-09-09 11:31:31.763463
bed_temp,55.4,2025-09-09 11:31:31.763463
current,2,2025-09-09 11:31:31.763463
power,238.2,2025-09-09 11:31:31.763463
voltage,120.52,2025-09-09 11:31:31.763463
filament_temp,145.0,2025-09-09 11:31:32.263683
bed_temp,55.4,2025-09-09 11:31:32.263683
current,2,2025-09-09 11:31:32.263683
power,238.2,2025-09-09 11:31:32.263683
voltage,120.52,2025-09-09 11:31:32.263683
filament_temp,148.9,2025-09-09 11:31:32.763930
bed_temp,56.0,2025-09-09 11:31:32.763930
current,2,2025-09-09 11:31:32.763930
power,238.2,2025-09-09 11:31:32.763930
voltage,120.52,2025-09-09 11:31:32.763930
filament_temp,148.9,2025-09-09 11:31:33.264177
bed_temp,56.0,2025-09-09 11:31:33.264177
current,2,2025-09-09 11:31:33.264177
power,238.2,2025-09-09 11:31:33.264177
voltage,120.52,2025-09-09 11:31:33.264177
filament_temp,148.9,2025-09-09 11:31:33.764421
bed_temp,56.0,2025-09-09 11:31:33.764421
current,2,2025-09-09 11:31:33.764421
power,238.2,2025-09-09 11:31:33.764421
voltage,120.52,2025-09-09 11:31:33.764421
filament_temp,154.5,2025-09-09 11:31:34.264668
bed_temp,55.9,2025-09-09 11:31:34.264668
current,2,2025-09-09 11:31:34.264668
power,238.2,2025-09-09 11:31:34.264668
voltage,120.52,2025-09-09 11:31:34.264668
filament_temp,154.5,2025-09-09 11:31:34.764906
bed_temp,55.9,2025-09-09 11:31:34.764906
current,2,2025-09-09 11:31:34.764906
power,238.2,2025-09-09 11:31:34.764906
voltage,120.52,2025-09-09 11:31:34.764906
filament_temp,154.5,2025-09-09 11:31:35.265115
bed_temp,55.9,2025-09-09 11:31:35.265115
current,2,2025-09-09 11:31:35.265115
power,238.2,2025-09-09 11:31:35.265115
voltage,120.52,2025-09-09 11:31:35.265115
filament_temp,154.5,2025-09-09 11:31:35.765337
bed_temp,55.9,2025-09-09 11:31:35.765337
current,2,2025-09-09 11:31:35.765337
power,238.2,2025-09-09 11:31:35.765337
voltage,120.52,2025-09-09 11:31:35.765337
filament_temp,154.5,2025-09-09 11:31:36.265598
bed_temp,55.9,2025-09-09 11:31:36.265598
current,2,2025-09-09 11:31:36.265598
power,238.2,2025-09-09 11:31:36.265598
voltage,120.52,2025-09-09 11:31:36.265598
filament_temp,161.6,2025-09-09 11:31:36.765819
bed_temp,57.5,2025-09-09 11:31:36.765819
current,2,2025-09-09 11:31:36.765819
power,238.2,2025-09-09 11:31:36.765819
voltage,120.52,2025-09-09 11:31:36.765819
filament_temp,161.6,2025-09-09 11:31:37.266067
bed_temp,57.5,2025-09-09 11:31:37.266067
current,2,2025-09-09 11:31:37.266067
power,238.2,2025-09-09 11:31:37.266067
voltage,120.52,2025-09-09 11:31:37.266067
filament_temp,161.6,2025-09-09 11:31:37.766321
bed_temp,57.5,2025-09-09 11:31:37.766321
current,2,2025-09-09 11:31:37.766321
power,238.2,2025-09-09 11:31:37.766321
voltage,120.52,2025-09-09 11:31:37.766321
filament_temp,168.3,2025-09-09 11:31:38.266571
bed_temp,57.1,2025-09-09 11:31:38.266571
current,2,2025-09-09 11:31:38.266571
power,238.2,2025-09-09 11:31:38.266571
voltage,120.52,2025-09-09 11:31:38.266571
filament_temp,168.3,2025-09-09 11:31:38.766815
bed_temp,57.1,2025-09-09 11:31:38.766815
current,2,2025-09-09 11:31:38.766815
power,238.2,2025-09-09 11:31:38.766815
voltage,120.52,2025-09-09 11:31:38.766815
filament_temp,168.3,2025-09-09 11:31:39.267066
bed_temp,57.1,2025-09-09 11:31:39.267066
current,2,2025-09-09 11:31:39.267066
power,238.2,2025-09-09 11:31:39.267066
voltage,120.52,2025-09-09 11:31:39.267066
filament_temp,168.3,2025-09-09 11:31:39.767286
bed_temp,57.1,2025-09-09 11:31:39.767286
current,2,2025-09-09 11:31:39.767286
power,238.2,2025-09-09 11:31:39.767286
voltage,120.52,2025-09-09 11:31:39.767286
filament_temp,168.3,2025-09-09 11:31:40.267558
bed_temp,57.1,2025-09-09 11:31:40.267558
current,2,2025-09-09 11:31:40.267558
power,238.2,2025-09-09 11:31:40.267558
voltage,120.52,2025-09-09 11:31:40.267558
filament_temp,175.5,2025-09-09 11:31:40.767824
bed_temp,57.9,2025-09-09 11:31:40.767824
current,2,2025-09-09 11:31:40.767824
power,238.2,2025-09-09 11:31:40.767824
voltage,120.52,2025-09-09 11:31:40.767824
filament_temp,175.5,2025-09-09 11:31:41.268083
bed_temp,57.9,2025-09-09 11:31:41.268083
current,2,2025-09-09 11:31:41.268083
power,238.2,2025-09-09 11:31:41.268083
voltage,120.52,2025-09-09 11:31:41.268083
filament_temp,175.5,2025-09-09 11:31:41.768336
bed_temp,57.9,2025-09-09 11:31:41.768336
current,2,2025-09-09 11:31:41.768336
power,238.2,2025-09-09 11:31:41.768336
voltage,120.52,2025-09-09 11:31:41.768336
filament_temp,183.0,2025-09-09 11:31:42.268589
bed_temp,58.4,2025-09-09 11:31:42.268589
current,2,2025-09-09 11:31:42.268589
power,238.2,2025-09-09 11:31:42.268589
voltage,120.52,2025-09-09 11:31:42.268589
filament_temp,183.0,2025-09-09 11:31:42.768830
bed_temp,58.4,2025-09-09 11:31:42.768830
current,2,2025-09-09 11:31:42.768830
power,238.2,2025-09-09 11:31:42.768830
voltage,120.52,2025-09-09 11:31:42.768830
filament_temp,183.0,2025-09-09 11:31:43.269085
bed_temp,58.4,2025-09-09 11:31:43.269085
current,2,2025-09-09 11:31:43.269085
power,238.2,2025-09-09 11:31:43.269085
voltage,120.52,2025-09-09 11:31:43.269085
filament_temp,183.0,2025-09-09 11:31:43.769329
bed_temp,58.4,2025-09-09 11:31:43.769329
current,2,2025-09-09 11:31:43.769329
power,238.2,2025-09-09 11:31:43.769329
voltage,120.52,2025-09-09 11:31:43.769329
filament_temp,183.0,2025-09-09 11:31:44.269557
bed_temp,58.4,2025-09-09 11:31:44.269557
current,2,2025-09-09 11:31:44.269557
power,238.2,2025-09-09 11:31:44.269557
voltage,120.52,2025-09-09 11:31:44.269557
filament_temp,189.4,2025-09-09 11:31:44.769817
bed_temp,58.4,2025-09-09 11:31:44.769817
current,2,2025-09-09 11:31:44.769817
power,238.2,2025-09-09 11:31:44.769817
voltage,120.52,2025-09-09 11:31:44.769817
filament_temp,189.4,2025-09-09 11:31:45.270063
bed_temp,58.4,2025-09-09 11:31:45.270063
current,2,2025-09-09 11:31:45.270063
power,238.2,2025-09-09 11:31:45.270063
voltage,120.52,2025-09-09 11:31:45.270063
filament_temp,189.4,2025-09-09 11:31:45.770319
bed_temp,58.4,2025-09-09 11:31:45.770319
current,2,2025-09-09 11:31:45.770319
power,238.2,2025-09-09 11:31:45.770319
voltage,120.52,2025-09-09 11:31:45.770319
filament_temp,196.4,2025-09-09 11:31:46.270564
bed_temp,59.0,2025-09-09 11:31:46.270564
current,2,2025-09-09 11:31:46.270564
power,238.2,2025-09-09 11:31:46.270564
voltage,120.52,2025-09-09 11:31:46.270564
filament_temp,196.4,2025-09-09 11:31:46.770803
bed_temp,59.0,2025-09-09 11:31:46.770803
current,2,2025-09-09 11:31:46.770803
power,238.2,2025-09-09 11:31:46.770803
voltage,120.52,2025-09-09 11:31:46.770803
filament_temp,196.4,2025-09-09 11:31:47.271055
bed_temp,59.0,2025-09-09 11:31:47.271055
current,2,2025-09-09 11:31:47.271055
power,238.2,2025-09-09 11:31:47.271055
voltage,120.52,2025-09-09 11:31:47.271055
filament_temp,196.4,2025-09-09 11:31:47.771309
bed_temp,59.0,2025-09-09 11:31:47.771309
current,2,2025-09-09 11:31:47.771309
power,238.2,2025-09-09 11:31:47.771309
voltage,120.52,2025-09-09 11:31:47.771309
filament_temp,203.4,2025-09-09 11:31:48.271530
bed_temp,58.2,2025-09-09 11:31:48.271530
current,2,2025-09-09 11:31:48.271530
power,238.2,2025-09-09 11:31:48.271530
voltage,120.52,2025-09-09 11:31:48.271530
filament_temp,203.4,2025-09-09 11:31:48.771818
bed_temp,58.2,2025-09-09 11:31:48.771818
current,2,2025-09-09 11:31:48.771818
power,238.2,2025-09-09 11:31:48.771818
voltage,120.52,2025-09-09 11:31:48.771818
filament_temp,203.4,2025-09-09 11:31:49.272061
bed_temp,58.2,2025-09-09 11:31:49.272061
current,2,2025-09-09 11:31:49.272061
power,238.2,2025-09-09 11:31:49.272061
voltage,120.52,2025-09-09 11:31:49.272061
filament_temp,203.4,2025-09-09 11:31:49.772280
bed_temp,58.2,2025-09-09 11:31:49.772280
current,2,2025-09-09 11:31:49.772280
power,238.2,2025-09-09 11:31:49.772280
voltage,120.52,2025-09-09 11:31:49.772280
filament_temp,210.3,2025-09-09 11:31:50.272525
bed_temp,59.3,2025-09-09 11:31:50.272525
current,2,2025-09-09 11:31:50.272525
power,234.9,2025-09-09 11:31:50.272525
voltage,120.52,2025-09-09 11:31:50.272525
filament_temp,210.3,2025-09-09 11:31:50.772773
bed_temp,59.3,2025-09-09 11:31:50.772773
current,2,2025-09-09 11:31:50.772773
power,233.3,2025-09-09 11:31:50.772773
