Dataname,Value,Time
spindle motor temp,33.4,2025-07-30 14:36:02.106611
spindle motor crest,3.9,2025-07-30 14:36:02.106611
z-axis bearing v_rms,0.0,2025-07-30 14:36:02.106611
z-axis bearing a_peak,200,2025-07-30 14:36:02.106611
z-axis bearing a_rms,0,2025-07-30 14:36:02.106611
z-axis bearing temp,25.0,2025-07-30 14:36:02.106611
z-axis bearing crest,4.7,2025-07-30 14:36:02.106611
z-axis motor v_rms,0.1,2025-07-30 14:36:02.106611
z-axis motor a_peak,900,2025-07-30 14:36:02.106611
z-axis motor a_rms,500,2025-07-30 14:36:02.106611
z-axis motor temp,30.1,2025-07-30 14:36:02.106611
z-axis motor crest,1.9,2025-07-30 14:36:02.106611
y-axis bearing v_rms,0.0,2025-07-30 14:36:02.106611
y-axis bearing a_peak,200,2025-07-30 14:36:02.106611
y-axis bearing a_rms,100,2025-07-30 14:36:02.106611
y-axis bearing temp,22.8,2025-07-30 14:36:02.106611
y-axis bearing crest,4.0,2025-07-30 14:36:02.106611
y-axis motor v_rms,0.0,2025-07-30 14:36:02.106611
y-axis motor a_peak,400,2025-07-30 14:36:02.106611
y-axis motor a_rms,200,2025-07-30 14:36:02.106611
y-axis motor temp,25.7,2025-07-30 14:36:02.106611
y-axis motor crest,2.5,2025-07-30 14:36:02.106611
x-axis motor v_rms,0.0,2025-07-30 14:36:02.106611
x-axis motor a_peak,200,2025-07-30 14:36:02.106611
x-axis motor a_rms,0,2025-07-30 14:36:02.106611
x-axis motor temp,23.6,2025-07-30 14:36:02.106611
x-axis motor crest,4.1,2025-07-30 14:36:02.106611
voltage,132.23333333333335,2025-07-30 14:36:02.106611
current,3.686666666666666,2025-07-30 14:36:02.106611
active power,395.3333333333333,2025-07-30 14:36:02.106611
forward kWh,49.01066666666667,2025-07-30 14:36:02.106611
reverse kWh,1.569,2025-07-30 14:36:02.106611
frequency,59.98,2025-07-30 14:36:02.106611
power factor,0.77,2025-07-30 14:36:02.106611
featureId,UNAVAILABLE,2025-07-30 14:36:03.106832
partKindId,NONE,2025-07-30 14:36:03.106832
processKindId,NONE,2025-07-30 14:36:03.106832
A_Axis_Load,17,2025-07-30 14:36:03.106832
A_Position,-90.0003437746771,2025-07-30 14:36:03.106832
C_Axis_Load,42,2025-07-30 14:36:03.106832
C_Position,120,2025-07-30 14:36:03.106832
Machine_Time,2739643.356,2025-07-30 14:36:03.106832
Spindle_Time,754996.344000001,2025-07-30 14:36:03.106832
Feed_Override,100,2025-07-30 14:36:03.106832
Feed_Rate,0,2025-07-30 14:36:03.106832
Program_Runtime_Seconds,13,2025-07-30 14:36:03.106832
Rapid_Override,100,2025-07-30 14:36:03.106832
Rapid_Speed,0,2025-07-30 14:36:03.106832
S_Axis_Load,0,2025-07-30 14:36:03.106832
Spindle_Override,100,2025-07-30 14:36:03.106832
Spindle_Speed,0,2025-07-30 14:36:03.106832
X_Axis_Load,4,2025-07-30 14:36:03.106832
X_Position,379.84679454674,2025-07-30 14:36:03.106832
Y_Axis_Load,6,2025-07-30 14:36:03.106832
Y_Position,496.9534114729,2025-07-30 14:36:03.106832
Z_Axis_Load,40,2025-07-30 14:36:03.106832
Z_Position,-4.30260337827589,2025-07-30 14:36:03.106832
COR_Status,1,2025-07-30 14:36:03.106832
Controller_Mode,MANUAL,2025-07-30 14:36:03.106832
EStop_State,ARMED,2025-07-30 14:36:03.106832
Machine_Mode,2,2025-07-30 14:36:03.106832
Block_Number,66,2025-07-30 14:36:03.106832
Current_Tool,72,2025-07-30 14:36:03.106832
Part_Count,25,2025-07-30 14:36:03.106832
Program_Name_Running,000454_D_A_PROGRAM_3.NC,2025-07-30 14:36:03.106832
spindle motor v_rms,0.0,2025-07-30 14:36:03.106832
spindle motor a_peak,200,2025-07-30 14:36:03.106832
spindle motor a_rms,100,2025-07-30 14:36:03.106832
spindle motor temp,33.4,2025-07-30 14:36:03.106832
spindle motor crest,3.6,2025-07-30 14:36:03.106832
z-axis bearing v_rms,0.0,2025-07-30 14:36:03.106832
z-axis bearing a_peak,300,2025-07-30 14:36:03.106832
z-axis bearing a_rms,0,2025-07-30 14:36:03.106832
z-axis bearing temp,25.0,2025-07-30 14:36:03.106832
z-axis bearing crest,5.5,2025-07-30 14:36:03.106832
z-axis motor v_rms,0.0,2025-07-30 14:36:03.106832
z-axis motor a_peak,900,2025-07-30 14:36:03.106832
z-axis motor a_rms,500,2025-07-30 14:36:03.106832
z-axis motor temp,30.1,2025-07-30 14:36:03.106832
z-axis motor crest,1.9,2025-07-30 14:36:03.106832
y-axis bearing v_rms,0.0,2025-07-30 14:36:03.106832
y-axis bearing a_peak,200,2025-07-30 14:36:03.106832
y-axis bearing a_rms,0,2025-07-30 14:36:03.106832
y-axis bearing temp,22.8,2025-07-30 14:36:03.106832
y-axis bearing crest,4.0,2025-07-30 14:36:03.106832
y-axis motor v_rms,0.0,2025-07-30 14:36:03.106832
y-axis motor a_peak,400,2025-07-30 14:36:03.106832
y-axis motor a_rms,200,2025-07-30 14:36:03.106832
y-axis motor temp,25.7,2025-07-30 14:36:03.106832
y-axis motor crest,2.4,2025-07-30 14:36:03.106832
x-axis motor v_rms,0.0,2025-07-30 14:36:03.106832
x-axis motor a_peak,200,2025-07-30 14:36:03.106832
x-axis motor a_rms,0,2025-07-30 14:36:03.106832
x-axis motor temp,23.6,2025-07-30 14:36:03.106832
x-axis motor crest,4.1,2025-07-30 14:36:03.106832
voltage,132.20000000000002,2025-07-30 14:36:03.106832
current,3.7100000000000004,2025-07-30 14:36:03.106832
active power,398.0,2025-07-30 14:36:03.106832
forward kWh,49.01066666666667,2025-07-30 14:36:03.106832
reverse kWh,1.569,2025-07-30 14:36:03.106832
frequency,59.98,2025-07-30 14:36:03.106832
power factor,0.77,2025-07-30 14:36:03.106832
featureId,UNAVAILABLE,2025-07-30 14:36:04.107043
partKindId,NONE,2025-07-30 14:36:04.107043
processKindId,NONE,2025-07-30 14:36:04.107043
A_Axis_Load,17,2025-07-30 14:36:04.107043
A_Position,-90.0003437746771,2025-07-30 14:36:04.107043
C_Axis_Load,42,2025-07-30 14:36:04.107043
C_Position,120,2025-07-30 14:36:04.107043
Machine_Time,2739643.356,2025-07-30 14:36:04.107043
Spindle_Time,754996.344000001,2025-07-30 14:36:04.107043
Feed_Override,100,2025-07-30 14:36:04.107043
Feed_Rate,0,2025-07-30 14:36:04.107043
Program_Runtime_Seconds,13,2025-07-30 14:36:04.107043
Rapid_Override,100,2025-07-30 14:36:04.107043
Rapid_Speed,0,2025-07-30 14:36:04.107043
S_Axis_Load,0,2025-07-30 14:36:04.107043
Spindle_Override,100,2025-07-30 14:36:04.107043
Spindle_Speed,0,2025-07-30 14:36:04.107043
X_Axis_Load,4,2025-07-30 14:36:04.107043
